	context_id	word	gold_sense_id	predict_sense_id	positions	context
1142	2888	дыхание	1.2	1.2	7-15	Органы дыхания
1143	2889	дыхание	1.2	1.2	8-16	процесс дыхания
1144	2890	дыхание	1.2	1.2	4-12	При дыхании растения поглощают кислород и выделяют углекислый газ
1145	2891	дыхание	1.2	1.2	39-47	У некоторых рыб дополнительным органом дыхания является кишечник
1146	2892	дыхание	1.2	1.2	137-145	Основное объяснение такого базисного действия аромавеществ на организм – оздоровительное влияние на клетку, нормализация ее метаболизма, дыхания, воспроизводимости
1147	2893	дыхание	1.2	1.2	84-92	При сплошном поливе из шланга на поверхности почвы образуется корка, препятствующая дыханию корневой системы
1148	2894	дыхание	1.2	1.2	36-44	Первые точные исследования процесса дыхания у растений принадлежат Соссюру
1149	2895	дыхание	1.2	1.2	0-8	Дыхание [насекомых] осуществляется при помощи трахей – ветвящихся трубочек, непосредственно соединяющих клетки внутренних органов с воздушной средой
1150	2896	дыхание	1.2	1.2	50-58	У линя, сома и угря имеется дополнительное кожное дыхание
1151	2897	дыхание	2	2	11-19	Не хватило дыхания
1152	2898	дыхание	2	2	20-28	произнести на одном дыхании
1153	2899	дыхание	2	2	150-158	Так вот слушай. – Он вынул записную книжку. – Брови бывают короткие, средние, длинные, прямые, дугообразные, ломаные, извилистые, сближенные […]! Ух, дыхания не хватило
1154	2900	дыхание	2	2	29-37	Я выпалил эти слова на одном дыхании, и мне мгновенно стало легче
1155	2901	дыхание	2	2	21-29	Скворцову не хватило дыхания, он вынырнул. Огляделся – Лиды не было видно
1156	2902	дыхание	3.1	3.1	7-15	Свежее дыхание
1157	2903	дыхание	3.1	3.1	10-18	зловонное дыхание
1158	2904	дыхание	3.1	3.1	6-14	тепло дыхания
1159	2905	дыхание	3.1	3.1	7-15	пар от дыхания
1160	2906	дыхание	3.1	3.1	16-25	согревать своим дыханием
1161	2907	дыхание	3.1	3.1	20-28	чувствовать на щеке дыхание девушки
1162	2908	дыхание	3.1	3.1	8-16	Горячее дыхание зверя не давало дышать. Почти теряя сознание, я увидел над правым глазом кончик клыка
1163	2909	дыхание	3.1	3.1	91-100	Что ж ты бросил меня? – прошептала Люба, не разнимая рук, грея мою щеку и шею своим теплым дыханием
1164	2910	дыхание	3.1	3.1	11-19	Нагнулась. Дыхание больной на щеке было ощутимо горячим. – Ты мне скажи, дочка, как на духу: долго мне на этом свете маяться?
1165	2911	дыхание	3.1	3.1	21-29	Густой пар шел от их дыхания
1166	2912	дыхание	3.1	3.1	3-11,66-74	Их дыхание смешивалось в одно, и Абарчуку казалось, что не только дыхание их слилось
1167	2913	дыхание	3.2	3.2	7-15	Свежее дыхание моря
1168	2914	дыхание	3.2	3.2	10-18	опаляющее дыхание пустыни
1169	2915	дыхание	3.2	3.2	23-31	Здесь уж чувствовалось дыхание моря
1170	2916	дыхание	3.2	3.2	106-114	Сердце гулко стучало. Сказывалась высота. Горячий и сухой воздух с внезапно натекающими струями холодного дыхания ледников
1171	2917	дыхание	3.2	3.2	129-137	Порыв сухого ветра вздул ее волосы по направлению к морю. Здесь, в шестидесяти километрах к югу от Тель-Авива, уже чувствовалось дыхание пустыни
1172	2918	дыхание	3.2	3.2	77-85	Жара немного умерялась ветром, в это осеннее время уже не доносившим горячее дыхание пустыни Калахари
1173	2919	дыхание	3.2	3.2	48-56	Я отправился на пристань, где уже чувствовалось дыхание моря
1174	2920	дыхание	4.1	4.1	0-8	Дыхание зимы
1175	2921	дыхание	4.1	4.1	0-8	дыхание могилы
1176	2922	дыхание	4.1	4.1	35-43	В этой деревушке уже чувствовалось дыхание фронта
1177	2923	дыхание	4.1	4.1	37-45	Еще совсем тепло, но уже чувствуется дыхание близкой осени
1178	2924	дыхание	4.1	4.1	35-43,47-55	Смерть совсем рядом, он ощущает ее дыхание, но дыхание это не пугает его, а воспринимается как свежий ветер
1179	2925	дыхание	4.1	4.1	0-8	Дыхание лагеря чувствовалось за много километров, – к нему тянулись, все сгущаясь, провода, шоссейные и железные дороги
1180	2926	дыхание	4.1	4.1	40-48	Была великолепная погода, едва уловимое дыхание осени
1181	2927	дыхание	4.1	4.1	107-115	После теплого весеннего дня стало прохладно, слегка подморозило, и в мягком холодном воздухе чувствовалось дыхание весны
1182	2928	дьявол	1	1	13-21	Продать душу дьяволу
1183	2929	дьявол	1	1	12-20	отречься от дьявола
1184	2930	дьявол	1	1	18-26	не бояться самого дьявола
1185	2931	дьявол	1	1	102-109	Именно человек всегда определяет, как ему жить. За человека этого не может сделать никто – ни Бог, ни дьявол, только он сам
1186	2932	дьявол	1	1	110-117	Теперь я обращался к ней. Рассказывал ей о маленьком гениальном человеке, в котором так легко уживались Бог и дьявол
1187	2933	дьявол	1	1	78-86	Человек посмотрит сверху вниз на Бога, но не посмотрит ли он сверху вниз и на Дьявола, не превзойдет ли и его?
1188	2934	дьявол	1	1	27-35	А ведь красота-то – она от дьявола! Это еще богомилы, а до них Плотин очень убедительно доказывал
1189	2935	дьявол	1	1	14-22	Нету никакого дьявола! – растерявшись от всей этой муры, вскричал Иван Николаевич
1190	2936	дьявол	2.1	2.1	15-22	Этот маленький дьявол меня укусил!
1191	2937	дьявол	2.1	2.1	7-14	Старый дьявол нас обманул, хватайте его!
1192	2938	дьявол	2.1	2.1	4-12	Эти дьяволы опытны, конечно, обманут ее, задурят. Он много слышал историй о медсестрах, телефонистках, […] девчонках-школьницах, ставших против воли «пепеже» командиров полков, артдивизионов
1193	2939	дьявол	2.1	2.1	62-69	Бывало, на сто шагов отойдешь за вал, уже где-нибудь косматый дьявол сидит и караулит: чуть зазевался, того и гляди – либо аркан на шее, либо пуля в затылке
1194	2940	дьявол	2.1	2.1	176-183	Он подбежал к западне и стал вынимать птиц. Они […] злобно клевали его круглые, мутные ногти, а он бросал их в дверку клетки и говорил: – Раз, два… Ишь какой злой, какой злой, дьявол, так и норовит ухватить за палец…
1195	2941	дьявол	2.2	2.2	6-13	Умен, дьявол!
1196	2942	дьявол	2.2	2.2	20-27	До чего талантлив , дьявол!
1197	2943	дьявол	2.2	2.2	21-28	Но хитер! Ох, хитер, дьявол! Нет, если вы его с первого раза не взяли, то теперь уж не возьмете
1198	2944	дьявол	3	3	4-11	Вот дьявол, опять я опоздал!
1199	2945	дьявол	3	3	8-15	Тьфу ты дьявол ! Забыл ключи!
1200	2946	дьявол	3	3	0-7	Дьявол! Кажется, я карточку где-то оставил!
1201	2947	дьявол	3	3	111-118	Скатившись кубарем по последним десяти ступеням, […] они тут же бросились к пульту управления барьером. Но – о дьявол! – ржавую железяку заклинило, и она не желала возвращаться на свое место
1202	2948	дьявол	3	3	0-7	Дьявол! Ты же сказал мне, что дети на охоте!
1203	2949	дьявол	3	3	104-111	Надо было звонить, сообщить о происшедшем, просить помощи, отвираться, валить все на Лиходеева. Тьфу ты дьявол! Два раза расстроенный директор клал руку на трубку и дважды ее снимал
1204	3014	евро	1	1	7-12	Десять евро
1205	3015	евро	1	1	5-10	курс евро
1206	3016	евро	1	1	81-86	В силу некоторого ослабления доллара США многие люди стали отдавать предпочтение евро, как валюте, в которой можно хранить свои сбережения
1207	3017	евро	1	1	69-74,128-133	Общие золотовалютные резервы Евросистемы (11 центральных банков зоны евро и Европейского центрального банка) составили 458 млрд евро
1208	3018	евро	1	1	92-97	Александр Васильевич, такая просьба, в следующий раз, если будет такая возможность, лучше в евро. Во избежание провокаций. А то, знаете, курс сейчас прыгает, чтоб не ходить, не менять
1209	3019	евро	1	1	159-164	Я […] обсуждал с Абдильдой виды на овечий приплод, с Русланом – несомненные преимущества американского доллара перед невиданным покамест на берегах Иссык-Куля евро
1210	3020	евро	1	1	70-75	Это все было еще до введения единой европейской валюты под названием «евро»
1211	3021	евро	2	2	7-12	Рваные евро
1212	3152	езда	1	1	8-13	Быстрая езда
1213	3153	езда	1	1	7-12	долгая езда
1214	3154	езда	1	1	0-5	езда на машине
1215	3155	езда	1	1	4-9	час езды
1216	3156	езда	1	1	10-15	устать от езды
1217	3157	езда	1	1	133-138	Слушайте, ребята, – вдруг сказал Игорь, – если вы серьезно задумали подработать, езжайте в рыболовецкий колхоз «Прожектор». Три часа езды на автобусе отсюда
1218	3158	езда	1	1	68-73	Странное чувство, – сказала Евгения Николаевна, – после двухдневной езды в бесплацкартном вагоне помылась в ванне и, кажется, вернулась к времени мирного блаженства
1219	3159	езда	1	1	83-88	Круто остановил лошадь, слез с нее и, прихрамывая после непривычно долгой верховой езды, доложил: – Товарищ комдив, немцы недалеко
1220	3160	езда	1	1	11-16	Она любила езду по ночному городу. Пустые улицы, казавшиеся декорацией из какого-то старого фильма, невозможное днем ощущение легкости и освобождение от забот
1221	3161	езда	2	2	23-28	Я устал от бесконечной езды в Москву и обратно
1222	3162	езда	2	2	77-83	Моим родителям было невдомек, для чего соседка истязает себя этой ежедневной ездой в Москву
1223	3163	езда	2	2	54-59	В собачьем хоре слышалась усталость зимы, бесконечной езды в торосы за нерпой
1224	3164	езда	2	2	11-16	Впрочем, и езда в Лужники из Теплого Стана подорвала наш энтузиазм, было очень тяжело
1225	3165	езда	2	2	32-37	Так как я живу за городом и для езды в город надежной машины у меня нет, то, как Вы мне говорили, Факультет мне предоставит транспортные средства для поездок в Москву на лекции
1226	3221	жаворонок	1	1	17-27	В небе заливался жаворонок
1227	3222	жаворонок	1	1	6-16	Самец жаворонка поет на лету
1228	3223	жаворонок	1	1	92-102	Трещали кузнечики, звенели стеклянными крылышками стрекозы, и где-то высоко в небе распевал жаворонок
1229	3224	жаворонок	1	1	109-119	Здравствуйте, – сказал Гагин, входя, – я вас раненько потревожил, но посмотрите, какое утро. Свежесть, роса, жаворонки поют
1230	3225	жаворонок	1	1	68-80	Укрывшись в тени деревьев, Хиротаро еще несколько минут наблюдал за жаворонками, которые один за другим взмывали над степью
1231	3226	жаворонок	1	1	7-17	Редкий жаворонок вспорхнет из-под ног; редкий коршун проплывет в вышине; ящерка прошуршит – и все
1232	3227	жаворонок	2	2	10-20	Мой муж – жаворонок, а я сова
1233	3228	жаворонок	2	2	54-65	Инфаркты миокарда у «сов» в полтора раза чаще, чем у «жаворонков»
1234	3229	жаворонок	2	2	86-96	Мы так привыкли в тех краях наблюдать рассвет, что вернувшись в Москву, я, никакой не жаворонок, а дремучая сова, полгода по инерции просыпалась в пять утра […] с трепетом ожидая, когда первые лучи солнца коснутся спящего Орехово-Борисова
1235	3230	жаворонок	2	2	101-111	Грызть гранит науки осталось совсем недолго, а там уж можно будет полностью переквалифицироваться из жаворонка в сову
1236	3231	жаворонок	2	2		сова
1237	3272	жало	1	1	0-5	Жало пчелы
1238	3273	жало	1	1	87-92	Одна пчела исхитрилась укусить его в кисть руки и застряла на ней, не в силах вытащить жало
1239	3274	жало	1	1	0-5	Жало пчелы имеет на конце зазубрины, как у гарпуна, и она не в состоянии вытащить его из кожи жертвы
1240	3275	жало	1	1	84-89	Аллерген, вызывающий реакцию у человека, находится в яде насекомого, вводимом через жало в тело жертвы
1241	3276	жало	1	1	37-42	Если укусила оса, аккуратно вытащить жало и протереть место укуса спиртом или водкой
1242	3277	жало	2	2	18-24	Паяльник с медным жалом
1243	3278	жало	2	2	31-36	Крючок вводят в спину наживки, жало выводят наружу возле головы
1244	3279	жало	2	2	75-80	Живой упер в носок […] кирзового сапога кончик косы и стал точить неровное жало
1245	3280	жало	2	2	64-70	Мерно раскачивалась в его руках винтовка, посверкивая на солнце жалом штыка
1246	3281	жало	2	2	63-68	При хорошем клеве некоторые рыболовы предпочитают не закрывать жало крючка
1247	3282	жало	2	2	87-92	Электропаяльник состоит из корпуса со вставленным нагревателем, в который ввинчивается жало паяльника
1248	3425	жертва	1.1	1.1	0-7	Жертвы богам
1249	3426	жертва	1.1	1.1	11-18	принести в жертву ягненка
1250	3427	жертва	1.1	1.1	16-23	Бог не допустил жертвы Авраама
1251	3428	жертва	1.1	1.1	41-48	Иисус говорит, что Богу противны богатые жертвы, что он радуется только на любовь и милосердие людей друг к другу, – это только цитата из пророков
1252	3429	жертва	1.1	1.1	53-60	Не надо искать, ничего не надо! Я приношу эти часы в жертву Волге, как Садко-купец, богатый гость
1253	3430	жертва	1.1	1.1	0-7	Жертва бедной женщины – единственное, что порадовало и тронуло сердце Христа в Иерусалиме
1254	3431	жертва	1.1	1.1	77-84	В поэме Бродского Исаак спрашивает отца, а где же агнец, которого принести в жертву, и Авраам отвечает: «Господь, он сам усмотрит»
1255	3432	жертва	1.1	1.1	18-25	Умилостивительные жертвы животным, охраняющим вход в Аид (типа Цербера и др. ), нами рассматриваются в другой главе
1256	3433	жертва	1.2	1.2	17-24	Храм построен на жертвы простых людей
1257	3434	жертва	1.2	1.2	41-48	Он завещал передать все свое имущество в жертву бедным
1258	3435	жертва	1.2	1.2	173-180	Без всяких формальностей, юридических связей и правил община существовала как тесно сплоченное целое, всякий, кто добровольно соединялся с ней, добровольно нес свои труды и жертвы на пользу общины
1259	3436	жертва	1.2	1.2	51-58	Обещай виконту прощение церкви за крупные денежные жертвы в нашу пользу
1260	3437	жертва	2	2	22-29	Он был готов на любые жертвы ради искусства
1261	3438	жертва	2	2	32-38	Победа досталось ценой огромных жертв
1262	3439	жертва	2	2	20-27	Она не оценила этой жертвы
1263	3440	жертва	2	2	24-31	Свою любовь он принес в жертву карьере
1264	3441	жертва	2	2	87-94	Но ты был несчастлив, и я пожертвовала собою, надеясь, что когда-нибудь ты оценишь мою жертву, что когда-нибудь ты поймешь мою глубокую нежность, не зависящую ни от каких условий
1265	3442	жертва	2	2	84-91	Это было существо благороднейшее, добрейшее, существо любящее и способное на всякие жертвы
1266	3443	жертва	2	2	18-25	Он умел приносить жертвы, не колеблясь, но и не выпячивая своей жертвенности
1267	3444	жертва	2	2	48-55	Хоть на каком-то историческом этапе принесенные жертвы обеспечили России процветание?
1268	3445	жертва	3.1	3.1	14-21	Тигр намечает жертву и готовится к прыжку
1269	3446	жертва	3.1	3.1	26-35	Очкарики часто становятся жертвами насмешек в классе
1270	3447	жертва	3.1	3.1	0-9	Жертвами эпидемии уже стали сорок три человека
1271	3448	жертва	3.1	3.1	0-8	Жертвой строителей стал старинный флигель
1272	3449	жертва	3.1	3.1	5-12	А1 – жертва А2
1273	3450	жертва	3.1	3.1	19-25	Осквернение памяти жертв нацизма – вызов всему международному сообществу
1274	3451	жертва	3.1	3.1	119-127	Холодок страха коснулся Штрума, того, что всегда тайно жил в сердце, страха перед гневом государства, страха оказаться жертвой этого гнева, обращающего человека в пыль
1275	3452	жертва	3.1	3.1	52-61	Теперь уж легко было установить, что эти двое стали жертвами одной и той же шайки, возглавляемой этим таинственным магом
1276	3453	жертва	3.1	3.1	23-32	С конца осени в Москве жертвами холодов стали 239 человек
1277	3454	жертва	3.1	3.1	87-94	40% [преступников] отказались от планов преступления, когда узнали, что предполагаемая жертва вооружена
1278	3455	жертва	3.2	3.2	0-7	Жертва искусства
1279	3456	жертва	3.2	3.2	8-16	Он стал жертвой собственной глупости
1280	3457	жертва	3.2	3.2	34-43	Знаменитые люди часто оказываются жертвами популярности
1281	3458	жертва	3.2	3.2	12-20	Андреев был жертвой своей собственной славы. Его имя беспрестанно трепали газеты
1282	3459	жертва	3.2	3.2	7-15	Первой жертвой популярности семинара пала я – ведь приходило человек тридцать-сорок, иногда их число добиралось до пятидесяти
1283	3460	жертва	3.2	3.2	113-121	Он страдал, как мне показалось, особенной формой мании преследования, впрочем, довольно распространенной: он был жертвой зависти, интриг и безмолвного литературного заговора
1284	3461	жертва	3.2	3.2	91-99	Ее наряд не говорил: «Смотри, какая я», он, наоборот, кричал: «Вот как тяжело живется нам, жертвам моды», и это было правдой
1285	3477	жестокость	1	1	9-20	Звериная жестокость
1286	3478	жестокость	1	1	18-30	убийство с особой жестокостью
1287	3479	жестокость	1	1	9-20	проявить жестокость
1288	3480	жестокость	1	1	70-82	Такого не было с 1915 года, когда турки резали армян с нечеловеческой жестокостью
1289	3481	жестокость	1	1	61-72	Опера «Леди Макбет» – талантливое воплощение сентиментальной жестокости, проповедь звериного эгоизма, злобы и вседозволенности
1290	3482	жестокость	1	1	26-37	Подавление свободы слова, жестокость красного террора вызывали отпор даже левой российской интеллигенции
1291	3483	жестокость	1	1	94-105	Он приблизил свой единственный глаз к моему лицу, и я увидел в черном зрачке столько ярости и жестокости, что почувствовал, как весь холодею от ужаса
1292	3484	жестокость	1	1	53-65	Он рассказал о голоде в деревне, как с непоколебимой жестокостью забрали весь хлеб до последнего зерна
1293	3485	жестокость	2	2	8-19	Творить жестокости
1294	3486	жестокость	2	2	10-21	совершить жестокость
1295	3487	жестокость	2	2	119-130	Выяснилось, что в северной столице 41 процент горожан считает необходимым вообще запретить фильмы со сценами насилия и жестокости
1296	3488	жестокость	2	2	102-113	Взглянув на незаконченную сводку, он подавил сочувствие – дело выше симпатии. Сознавая, что совершает жестокость, он сказал: – Точка
1297	3489	жестокость	2	2	114-127	В последующие 300 лет именно Россия господствовала над Польшей. Иногда это господство сопровождалось неслыханными жестокостями (например, расстрелы в Катынском лесу)
1298	3490	жестокость	2	2	8-19	Жертвы, жестокости, лишения, все было нипочем, – они совершались во имя России и трудового человечества, во имя счастья трудового люда
1299	3491	жидкость	1	1	22-31	Бесцветная прозрачная жидкость
1300	3492	жидкость	1	1	9-18	откачать жидкость из плевральной полости
1301	3493	жидкость	1	1	0-9	Жидкость плохо выводится из организма
1302	3494	жидкость	1	1	110-120	Достал из кармана купленный по дороге одеколон «Красный мак», отвинтил пробку и стал поливать острой, пахучей жидкостью свои следы
1303	3495	жидкость	1	1	82-91	Михайлов сам варит кофе и себе, и ей, и вот он разливает в чашки горячую и пряную жидкость
1304	3496	жидкость	1	1	88-98	Лежит перед нею на скатерти под лампой заранее приготовленный шприц в спирту и ампула с жидкостью густого чайного цвета
1305	3497	жидкость	2	2	0-9	Жидкость для снятия лака
1306	3498	жидкость	2	2	10-19	тормозная жидкость
1307	3499	жидкость	2	2	92-101	Едва ли не первый запомнившийся сыну Вениамина запах в его жизни был острый запах асидола – жидкости для чистки пуговиц
1308	3500	жидкость	2	2	73-82	Бабушка еще раз осмотрелась и запихнула пустую обертку между бутылочками жидкости для мытья посуды
1309	3501	жидкость	2	2	107-117	Разместить в багажнике огнетушитель, литровую банку моторного масла и уж тем более пятилитровую канистру с жидкостью для омывателя негде
1310	3502	жидкость	2	2	39-48	Ни масло, ни тормозная, ни охлаждающая жидкости под капотом не должны сочиться, подтекать и тем более капать
1311	3546	жила	1	1		Кровь течет по жилам
1312	3547	жила	1	1		На шее вздулись жилы
1313	3548	жила	1	1		Мясо есть невозможно: сплошные жилы
1314	3549	жила	1	1		И вдруг стало видно, что обоим нам носилки непосильно тяжелы, что они тянули жилы, а рука внезапно слабела, лишаясь сил
1315	3550	жила	1	1		Жилы напрягались на его коричневой шее, словно он работал, длинное апатичное лицо приобретало выражение угрюмого счастливого упорства
1316	3551	жила	1	1		Маргарита, не раскрывая глаз, сделала глоток, и сладкий ток пробежал по ее жилам, в ушах начался звон
1317	3552	жила	1	1	68-73	Его корни в этой земле, в его жилах текла их [предков] кровь, в нем жили их гены, он был их продолжением
1318	3553	жила	2	2		Золотоискателям удалось найти золотоносную жилу
1319	3554	жила	2	2	25-30	Здесь проходит кварцевая жила
1320	3555	жила	2	2	0-5	Жила залегает глубоко, под толстым слоем породы
1321	3556	жила	2	2	94-98	На глубине около 2500 м уже так жарко, что работать становится невозможно и разработка рудных жил прекращается
1322	3557	жила	2	2	34-38	Асбест в месторождениях имеет вид жил серо-зеленоватого цвета, внедренных в породу
1323	3558	жила	2	2		Темно-серая каменная масса была разбита разветвленными жилами красной породы, словно кровавыми артериями
1324	3559	жила	2	2	116-120	Жилы диабазов или кварцевых порфиров нередко имеют по несколько поколений, как об этом можно судить по пересечениям жил одной и той же породы
1325	3560	жила	3	3		Медные жилы кабеля
1326	3561	жила	3	3		Нужен трехжильный провод, а тут всего две жилы
1327	3562	жила	3	3	9-13	Изоляция жил не повреждена
1328	3563	жилец	1	1	22-30	Завтра будет собрание жильцов дома по поводу установки счетчиков воды
1329	3564	жилец	1	1	18-24	Нас залил верхний жилец
1330	3565	жилец	1	1	0-7	Жильцы соседней квартиры написали жалобу
1331	3566	жилец	1	1	39-47	Старшим по подъезду выбирали одного из жильцов
1332	3567	жилец	1	1	60-67	В подъезде то и дело хлопали двери, на площадках собирались жильцы
1333	3568	жилец	1	1	24-32	В нашем доме мало новых жильцов, большинство – старожилы
1334	3569	жилец	1	1	148-156	Маргарита вошла в подъезд […] и увидела рядом с лифтом на стене черную громадную доску, а на ней выписанные белыми буквами номера квартир и фамилии жильцов
1335	3570	жилец	1	1	39-47	По домам ходили агитаторы. Уговаривали жильцов проголосовать как можно раньше
1336	3571	жилец	1	1	2-10	У жильцов первого этажа под окнами грядки, а иногда – кролики или куры
1337	3572	жилец	2	2	28-36	Квартирная хозяйка замучила жильцов придирками, так что они решили съехать
1338	3573	жилец	2	2	39-47	Она собирается сдать свою квартиру, но жильцов пока не нашла
1339	3574	жилец	2	2	0-7	Жильцы хотели официально оформить договор аренды
1340	3575	жилец	2	2	36-45	Я женщина бедная, только и кормлюсь жильцами
1341	3576	жилец	2	2	103-111	Анна Францевна де Фужере, пятидесятилетняя почтенная и очень деловая дама, три комнаты из пяти сдавала жильцам
1342	3577	жилец	2	2	15-22	Передай вашему жильцу, что он должен непременно учиться
1343	3578	жилец	2	2	46-53	Многие из тех, кто сдает площадь, боятся, что жильцы будут бесконтрольно болтать по междугородней связи, а потом съедут, оставив километровые счета неоплаченными
1344	3603	жир	1	1	17-22	Не ешь так много жира, это вредно для печени
1345	3604	жир	1	1	61-67	Он лечился барсучьим жиромВ питании необходим баланс белков, жиров и углеводов
1346	3605	жир	1	1	74-79	В приготовлении этого блюда используются как растительные, так и животные жиры
1347	3606	жир	1	1	0-6	Жиром надо каким-нибудь смазать, – сказал отец, исследовав ожог
1348	3607	жир	1	1	31-36	Он ел, и губы его лоснились от жира, капли стекали по подбородку
1349	3608	жир	1	1	55-62	У меня был заветный мешочек с крупами, сахаром, рыбой, жирами
1350	3609	жир	1	1	50-56	Тут пахло пылью, керосином и каким-то техническим жиром типа вазелина
1351	3610	жир	1	1	93-97	Закусывали остывшими чебуреками, на которых белой пленкой застыли прогорклое масло и бараний жир
1352	3611	жир	2	2	8-13	Складки жира
1353	3612	жир	2	2	13-18	толстый слой жира
1354	3613	жир	2	2	37-42	Лена – толстая, […] на боках складки жира
1355	3614	жир	2	2	131-136	Павел Николаевич наблюдал, как идет к бассейну хозяин дома, как трясутся на широченных ляжках и спине Шмарина гигантские отложения жира
1356	3615	жир	2	2	63-68	К таким фигурам трудно подобрать хорошую одежду, слишком много жира
1357	3616	жир	2	2	35-40	Захлопнись, – лениво ответила гора жира, – не буду же выкладывать денежки, не посмотрев
1358	3617	жир	2	2	0-5	Жиры сгонять приехал. Засиделся. Думаю тут погулять, в теннис поиграть
1359	3618	жребий	1	1	15-22	Решили бросить жребий, кому ехать на станцию
1360	3619	жребий	1	1	3-10	По жребию выпало ехать мне
1361	3620	жребий	1	1	89-96	После утренней дойки привычно заспанные объездчики прожевали завтрак и принялись бросать жребий, кому сегодня куда
1362	3621	жребий	1	1	74-81	Долго спорили, что открыть – джин, виски или водку? В конце концов кидали жребий, и выпало на виски
1363	3622	жребий	1	1	13-20	Не тянуть же жребий и не устраивать же тайное голосование
1364	3623	жребий	1	1	108-115	Фамилии присутствующих были записаны тут же у террасы при свете иллюминации. Поручик Ильин аккуратно скатал жребии и опустил их в чью-то подставленную фуражку
1365	3624	жребий	1	1	36-43	Участок ведь он не сам выбирал – по жребию выпал
1366	3625	жребий	2	2	8-15	Трудный жребий
1367	3626	жребий	2	2	26-33	Ему был уготован страшный жребий
1368	3627	жребий	2	2	18-25	Таков, видно, мой жребий
1369	3628	жребий	2	2	47-54	Слабой и печальной душой покорилась она своему жребию
1370	3629	жребий	2	2	97-105	Так протекала мирная жизнь человека, который с четырьмястами жалованья умел быть довольным своим жребием
1371	3630	жребий	2	2	27-34	Над ней тяготел несчастный жребий всех жен политических заключенных […], в глазах всех они как бы делили тяжесть вины того черного злодея, кому однажды неосторожно вверили свою судьбу
1372	3631	жребий	2	2	102-109	Плыть на ладье с именем героя и источника хорошего настроения – это ли не благо, это ли не счастливый жребий!
1373	3632	жребий	2	2	26-33,75-82	«Для бедной Тани все были жребии равны» – а моя мать выбрала самый тяжелый жребий – вдвое старшего вдовца с двумя детьми, влюбленного в покойницу
1374	3720	заведение	1	1	15-25	Высшее учебное заведение
1375	3721	заведение	1	1	28-38	среднее специальное учебное заведение
1376	3722	заведение	1	1	34-44	Летом все студенты высших учебных заведений проходят практику
1377	3723	заведение	1	1	45-55	У нас не учебное, а научно-исследовательское заведение
1378	3724	заведение	2	2	58-69	Цены в этом ресторане гораздо ниже, чем в других подобных заведениях
1379	3725	заведение	2	2	23-33	Не надо посещать такие заведения,
1380	3726	заведение	2	2		заметил Игорь Владимирович
1381	3727	заведение	2	2	89-99	В то же приблизительно время она научилась танцевать и несколько раз посещала с подругой заведение «Парадиз», бальный зал, где, под цимбалы и улюлюкание джаза, пожилые мужчины делали ей весьма откровенные предложения
1382	3728	заведение	2	2	24-35	И Ахимас стал в игорных заведениях дорогим гостем
1383	3729	заведение	2	2	46-57	Ресторан «Альпийская роза» вообще-то считался заведением чинным, европейским
1384	3730	заведение	2	2	33-43	Как знак добропорядочности этого заведения на стене красовалась надпись: Запомни истину одну
1385	3731	заведение	2	2		Коль в клуб идешь
1386	3732	заведение	2	2		бери жену
1387	3733	заведение	3	3	10-20	Кузнечное заведение
1388	3756	завещание	1	1	13-23	Наследник по завещанию
1389	3757	завещание	1	1	25-35	указать душеприказчика в завещании
1390	3758	завещание	1	1	10-20	Оглашение завещания назначено на завтра
1391	3759	завещание	1	1	18-28	Какое-то странное завещание – внукам ничего, а все деньги приюту для кошек
1392	3760	завещание	1	1	98-108	Какая-то дальняя тетка, самое имя которой было неизвестно Чертопханову, оставила ему по духовному завещанию сумму, огромную в его глазах, целых две тысячи рублей!
1393	3761	завещание	1	1	141-151	У деда Анечка всегда чувствовала себя как дома, хотя бы потому, что еще полтора года назад «старый книжный червь и любимый дед» отписал ей в завещании квартиру, машину, дачу
1394	3762	завещание	1	1	40-50	Я же сказала, что не отдам ничего, пока завещание не вступит в силу!
1395	3763	завещание	1	1	78-88	Мама, – начал я, проклиная себя за дрожь в голосе, – я знаю, что отец оставил завещание… не в нашу пользу…
1396	3764	завещание	1	1	8-18	Вскрыли завещание: дом и все имущество – сыну
1397	3765	завещание	1	1	84-94	Отпраздновав свое восьмидесятипятилетие, адмирал привел все дела в порядок, огласил завещание и застрелился из револьвера системы «бульдог»
1398	3766	завещание	2	2	0-10	Завещание друзьям
1399	3767	завещание	2	2	33-43,84-95	Это стихотворение – своеобразное завещание поэта«Письмо к съезду» было политическим завещанием Ленина
