context_id	word	gold_sense_id	predict_sense_id	positions	context
2001	опушка	1		81-87	неподвижно, глядя в глаза корнету. Маша, всхлипывая, кинулась бежать и исчезла в опушке. Гременицын очнулся. -- Не может быть, что? -- сказал он, по привычке небрежно,
2002	опушка	1		73-79	, пересекла лунное поле за окном, -- она была худее своей тени. У черной опушки парка она сделала крутой прыжок, и тотчас же тишину пронзил ее ранящий
2003	опушка	1		93-99	будет и художественное описание картин нашей северной природы, описание бережков, ручейков и опушек леса. Тут будет интересный и даже занимательный сюжет. Тут будут разные сложные
2004	опушка	1		79-85	просит либо разрешить ему броситься и опрокинуть дерзкого врага, либо отойти к опушке. Донесений от шестой роты, занимающей фольварк, не поступало. В половине третьего пополуночи
2005	опушка	1		89-95	, стали завтракать. Иголкин, выходивший из юрты набивать чайники снегом, заметил, что по опушке леса бродят еще собаки, очевидно прибежавшие с людьми и отставшие теперь от
2006	опушка	1		79-85	спешу сначала по мощенной булыжником дачной уличке, потом по лесной тропке, по опушке и снова по дачной уличке, вдоль высоких и низких заборов, вдоль чужих
2007	опушка	1		66-72	их и стала перед ним отдельно, прекрасная и милая, как березка на опушке леса весной. Она была очень красива, высокого роста, полная и сильная, ходила
2008	опушка	1		91-97	, усаживаясь на переднем сидении, между Нееловым и доктором Басниным. Коляску остановили у опушки леса и пошли по лесной тропинке. Владимир Игнатьевич шел впереди, указывая дорогу.
2009	опушка	1		72-78	стали по местам, где кому пришло по нраву; посвистывая, ловчий въехал в опушку: ни с того, ни с сего собаки рявкнули и понеслись; поскакал и
2010	опушка	1		66-72	войну, а издали она всегда страшней. И вот позорно погиб. Сидя на опушке леса под деревом, я вызываю тот берег, докладываю командиру дивизиона обстановку. -- Так
2011	опушка	1		75-81	, тянувшийся с лишком за версту, а затем уже расстилалось село Отрадное. У опушки леса, на берегу протекающей речки стоял хорошенький одноэтажный домик, окруженный тенистым садом.
2012	опушка	1		97-103	куда было торопиться?.. Каменистый берег залива покрывал нетронутый сосновый бор. Сквозь деревья опушки-- всплески солнечного света на пенистых волнах. И протяжные голоса надлетающих птиц, и
2013	опушка	1		76-83	давно перемогался. Больные собаки уходят со двора, ищут по межам, по лесным опушкам какую-то тонкую, лишь им ведомую траву, и едят ее -- тайком ищут себе
2014	опушка	1		28-34	Отряд в это время подошел к опушке леса и остановился. Кудиныч проворно сел на землю и снял с себя
2015	опушка	1		109-115	семь километров. Он получил официальное письмо от баварского департамента лесного хозяйства, предоставляющее опушку в его распоряжение, и договор от мюнхенского кондитерского магната, имеющего виллу на
2016	опушка	1		71-77	не появилось, передает НТВ. От деревни до озера всего триста метров, с опушки леса исчезновение водоема выглядит так, будто в гигантской ванне вынули пробку. Деревенские
2017	опушка	1		87-93	будет готов. Горданов прыгнул к дрожкам, которые кучер из предосторожности отодвинул к опушке под ветви, но Жозефа на дрожках не было. Горданов позвал его. Жозеф
2018	опушка	1		62-68	350--450 кв.м на участках 15--18 соток) расположены на лесной опушке. По оценкам риэлторов, цена недвижимости, расположенной на Новорижском и Рублевском направлениях, может
2019	опушка	1		73-79	надувает зачем-то, как мячи. На одном из поворотов дороги, в стороне, на опушке, заметил Алпатов сырого лесничего с ружьем наизготовку, издали раскланялся с ним, но
2020	опушка	1		70-76	, торчавшие при спуске в барак. Буланый не отставал, но вдруг у самой опушки зацепился за острый выступ огромного пня и грянулся грудью на землю. Филипп
2021	опушка	1		90-96	всём лежало бездумное спокойствие и тишина, согнулся сонно вершинами чертухинский лес, на опушке ольхи напружили в безветрии зелёные горбы, неся свою ношу, и только редко
2022	опушка	1		62-68	писатель Дж. Р. Толкиен. В наши дни те, кто машет дубинкой на опушке, называемые толкиенистами, абсолютно
2023	опушка	1		73-79	, стала и потом с самым равнодушным видом повернула прочь от березы -- к опушке. Даже не взглянула вверх, на дерево. Будто ее совсем и не интересовал
2024	опушка	1		71-77	, и пошла к хутору. Стежка вела здесь по ровному месту, вдоль овражной опушки, на меже с полем. Янка остался сзади. Конечно, он побежит в свои
2025	опушка	1		69-75	затеяли. Ладно». Иоганн уже не шел, а бежал через поляну к темнеющей опушке леса, где, как он и предполагал, его ожидали напарники. Хакке, уже с
2026	опушка	1		77-83	на голове. Как выскочит да как погонится... Несколько раз щенок подбирался к опушке. И уходил. Он привык жить на улицах. Там у него был дом.
2027	опушка	1		63-69	на дереве». А Косач и не думает прятаться: к нему тетерочки на опушку слетаются, а он-то перед ними красуется, звонким голосом бормочет: -- Чуф-ши!
2028	опушка	2		87-94	костюм: в бархатных широких сапогах, в венгерке, крытой малиновым бархатом, с собольей опушкой, в большой шубе, крытой шелком, с белой шалью вокруг шеи и дорогой
2029	опушка	2		69-75	я еще не видел: все почти на серых лошадях, черкески обшиты серебром,опушки шапок белые и молодцы собою, но это, верно, не здешние сапсуги, а,
2030	опушка	2		70-77	, который ехал вброд через реку. Он был в шелковом кафтане, с меховой опушкою, перепоясан туго кушаком, на голове обыкновенная шапка, на ногах сапоги с оторочкою;
2031	опушка	2		79-86	черные рясы, под коими носили они богатые золотом блестящие кафтаны с собольею опушкою; сочинил для них устав монашеский, и служил примером в исполнении онаго. Так
2032	опушка	2		94-100	несколько больших учреждений, где шкуры, скупаемые от охотников, выделываются в меха, меховые опушки, отделки для платьев, шапки и проч. В 1891 г. весь вывоз из
2033	опушка	2		76-83	запястью, а если рукав оторочен мехом, не стоит покупать перчатки с меховой опушкой. Перчатки также должны пребывать в гармонии с цветовой гаммой и стилем ваших
2034	полис	1		93-98	уровне визуальных образов, в частности образа тела. Еще Платон уподоблял государство (точнее,полис) человеческому телу 18 , и эта традиция была унаследована христианскими мыслителями. В христианстве
2035	полис	1		74-79	. -- Нет, -- грустно ответил ему Хан, качая головой. -- Тебе не попасть в Полис этой дорогой. Эти карты лгут. Их печатали задолго до того, как все
2036	полис	1		107-113	властно регулирующего типа (государственно-правовые институты типа восточной деспотии и военной демократии,полиса и империи, клиентелы и абсолютизма). Еще более масштабно преобразило мир изобретение паровой
2037	полис	2		106-111	предложение. Каждому покупателю, остановившему свой выбор на Volvo S60, «Независимость» дарит пожизненный полис автогражданской ответственности. То есть пока эксплуатируется купленный у дилера Volvo S60, его
2038	полис	2		89-95	: можно будет экономить время, совместив техосмотр с обслуживанием у дилера и получением полиса ОСАГО, а на дороги теперь, возможно, не будут допускать откровенно неисправные автомобили.
2039	полис	2		90-96	) может произойти в том случае, если автовладельцы будут массово заинтересованы в покупке полиса каско c франшизой, говорят страховщики. То есть тогда, когда каско не покрывает
2040	полис	2		109-115	правительство глава Минтруда Максим Топилин, в Минэкономразвития считают вовсе нецелесообразным требование о полисе медстрахования для иностранных рабочих. Представители Минэкономразвития полагают, что это увеличит нелегальную занятость
2041	полис	2		85-90	лечить бесплатно до полного выздоровления, независимо от того, в каком регионе выдан полис.
2042	полис	2		85-91	""" перестанут церемониться и начнут взимать штрафы в размере 800 рублей за отсутствие полиса. Наказание может стать более суровым, вплоть до отправки машины на штраф-стоянку."
2043	полис	2		66-72	к угол. ответственности. А медицина у нас в загоне. Придумали мед.полисы и т.п., вот поэтому и стала медицина не доступной, а преступной
2044	полис	2		84-91	вносить в залог по кредитам текущие и лишь планирующиеся накопления по долгосрочным полисам страхования жизни. Такое предложение содержится в Cтратегии развития страхового рынка до 2020
2045	полис	2		89-94	сами можете залить соседей. Поэтому обычно все вышеперечисленные риски входят в экспресс-полис. Цена «коробочной» страховки - от 15 рублей в сутки. Чем на больший срок
2046	полис	2		82-88	? Попал в аварию буквально через пару недель после окончания срока действия моего полиса ОСАГО. Я виновник, расстроился, конечно, что платить придется мне. Но друзья сказали,
2047	полис	2		72-79	868 тыс. За первый квартал текущего года компания продала более 132 тыс.полисов ОСАГО на общую сумму 404 млн руб. В РСА не стали комментировать
2048	полис	2		93-99	"- Во-первых, Россия стала одним из лидеров среди стран по количеству автовладельцев, имеющих полисы обязательной ""автогражданки"", - по разным оценкам, это порядка 92-95 процентов автовладельцев. Важно"
2049	полис	2		85-90	всем по карману. Консультация обычного специалиста обойдется в 800 рублей, а годовой полис- около 14 тысяч рублей. ВОПРОС ДНЯ Как вы относитесь к подобным заведениям?
2050	полис	2		83-90	компенсацию, или выплатить только 25 тысяч. Третье: выплаты пострадавшим в ДТП, по полисам обязательного страхования автогражданской ответственности, будут лучше контролироваться и увеличатся. Если до сих
2051	полис	2		28-33,98-103	, дополнительно в страховой полис могут включаться расходы по расчистке территории. Сколько стоит полис Тарифы на страхование недвижимости у различных страховщиков примерно одинаковые. Поэтому при выборе
2052	полис	2		73-79	помогало всем, но никто не чувствовал этой помощи. В 2010 году стоимость полиса обязательного медицинского страхования снизилась на 160 леев и составляет 2 478 леев,
2053	полис	2		122-127	в школе, - говорит Карина МАРКАРЬЯН, руководитель департамента личного страхования компании Росгосстрах. - Круглосуточный полис выгоднее по двум причинам. Во-первых, неприятности могут случиться с ребенком не только
2054	полис	2		68-73	с мощностью двигателя свыше 100 л.с. (Citroen C4) 7500 рублей стоит полис для авто с двигателем свыше 150 л.с (BMW 5)
2055	полис	2		104-112	введения закона у зданий страховых компаний стали выстраиваться многокилометровые очереди за страховыми полисами, тогда как большинство автолюбителей на Украине просто проигнорировали введение АГО. Сложно поэтому
2056	полис	2		68-74,103-110	ГИБДД, что позволяет мошенникам использовать утерянные и утраченные полисы. Манипулирование с бланками полисов занимает сегодня первое место среди видов страхового мошенничества. - Кроме того, не стоит
2057	полис	2		81-86	состоянии и ежегодно сам прохожу ТО. Однажды, когда страховой агент заполнял мой полис, он допустил ошибку и написал меньшее количество лошадиных сил. По глупому стечению
2058	полис	2		62-69	", да еще спросят: ""Что это у вас за бумажка?"" Ведь даже форма полисов в разных регионах различна."
2059	полис	2		94-101	делать при наступлении страхового случая. Через отделения связи уже реализованы десятки тысяч полисов ОСАГО компании «АВИКОС» в различных регионах страны. Стоит отметить, что «АВИКОС» реализует
2060	полис	2		85-90	программы экспресс-страхования. Называться они могут по-разному, но суть у всех одна:полис страхования на короткий срок - от нескольких дней до нескольких месяцев - оформляется без
2061	полис	2		102-108	предоставления качественных услуг, соответствующих стандартам группы ERGO и банка UniCredit. В России полисы«ЭРГО Русь» и «ЭРГО Жизнь» будут продаваться через ММБ, 95% акций которого
2062	полис	2		91-96	; или скрылся с места происшествия; автомобилем управлял человек, не внесенный в страховой полис;
2063	полис	2		80-85	компаний. На то чтобы определиться с тем, в какой компании получить медицинский полис у саратовцев есть время до конца 2011 года. 14-летняя Лилия Каримова
2064	полис	2		92-99	брал трубку. На правлении РСА вчера обсуждалась критическая ситуация, сложившаяся с выдачей полисов ОСАГО, которая теперь привязана к прохождению ТО. Согласно новым правилам страховая компания
2065	полис	2		92-97	того как решите заключить договор, агент обязан показать вам следующие документы: страховой полис установленного образца, копию квитанции о его оплате с указанием суммы, правила автогражданки,
2066	полис	2		80-86,149-155	Сергей БЕЛЯКОВ, автор сайта «Как бороться со страховой компанией»: «При покупке полиса можно существенно сэкономить» - Не надо смотреть на дешевизну полиса, ведь компании имеют
2067	полис	2		101-108	отладку процедур урегулирования ущерба, на создание информационных систем, даже просто на подготовку полисов ОСАГО и бланков потратили достаточно большие деньги. То есть они уже свою
2068	полис	2		72-78	и здоровью должны быть гораздо выше, чем 160 тысяч рублей, заложенные в полисе ОСАГО. Это позор для страны -- оценивать жизнь своего гражданина в такую сумму!
2069	полис	2		91-96	"со штрафстоянки, можно успешно решить при помощи страховой компании. Однако оказалось, что полис каско не всегда позволяет получить выплату по ""эвакуационному"" повреждению. По словам начальника"
2070	полис	2		82-87	60 тысяч рублей, по имуществу - 40 тысяч. Стоимость страхования - 1 тысяча рублей.Полис«Домашний-стандарт» дороже: в зависимости от выбранного варианта взнос может составить 4 -
2071	полис	2		91-98	, не превысил полномочий, и сам документ, за исключением положения об обязательной покупке полисов, не противоречит конституции. Основной спор в среду состоялся вокруг вопроса о том,
2072	полис	2		64-70	забыть документы на машину. И ничего такого. Но если у тебя нет полиса того самого страхования, который надо обязательно получить во время регистрации машины, то
2073	полис	2		91-96	доплатить взнос. Иначе компания не несет ответственности за новое имущество. Сколько стоит полис Как уже сообщала «КП» (см. материал от 13.11.2004 «В Сухуми пытаются
2074	полис	2		82-88	"пришлось отвезти на ""скорой"" в больницу. Анна позвонила по указанному в страховом полисе телефону, и каково было ее удивление, когда выяснилось, что обострение сахарного диабета"
2075	полис	2		92-97	"лишении лицензий публикуются в ""Финансовой газете"". Загляните в интернет. Если вы покупаете полис не в офисе (лучше, конечно, там), то не поленитесь позвонить в компанию"
2076	полис	2		79-85	страхового случая. При этом нужно запомнить раз и навсегда: чем ниже стоимость полиса, тем больше франшиза. Казалось бы, что в этом сложного? Но, как показывает
2077	полис	2		95-102,150-156	«малой кровью» не ограничатся. Самая большая проблема на сегодняшний день - нехватка страховых полисов. К тому же страховщики едва успевают оформлять полисы и... разбираться с жалобами
2078	полис	2		103-109	автогражданской ответственности (ОСАГО), и отвертеться от этого невозможно. Сумма возмещения ущерба по полису ОСАГО предназначена не вам, а тому несчастному, с которым вам угораздило не
2079	полис	2		39-45,91-97	нити проходящей через бланк страхового полиса; защитных волокон в бумаге бланка страхового полиса; фоновой рельефной сетки с эмблемой логотипа РСА. Если Вы сомневаетесь в подлинности
2080	полис	2		96-102,143-149,193-198	. Выбираем страховщика Сегодня на Южном Урале работают шесть страховых компаний, которые выдают полисы обязательного медицинского страхования (полисы ОМС). Практически все, кто работает, имеют полис компании
2081	полис	2		113-119	псевдохолинэстеразы). Впрочем, метаболический паспорт может быть отдельным документом, чем-то вроде приложения к полису медицинского страхования. Главное -- его завести. Вряд ли метаболический паспорт потребуется предъявлять в
2082	полис	2		88-95	, но и привлечение новых агентов. Поскольку в настоящий момент практически все продавцы полисов получают процент от реализации (от 6% до 25%), введение сертификации может ограничить
2083	полис	2		13-19,77-82	, отсутствие полиса при себе или передача руля другому лицу, не вписанному в полис, должно караться штрафом в 0,5 МРОТ. За управление автомашиной вне срока
2084	полис	2		48-54	- Думаю, что дебаты могут вестись вокруг ставки полиса для льготных категорий граждан. Что же касается изменения базового тарифа, то маловероятно,
2085	полис	2		74-80,119-125	, и поинтересуйтесь, работает ли у них такой-то агент, даже если в старом полисе стоит его фамилия. Телефон компании в полисе ОСАГО имеется. 2. Если агент
2086	полис	2		86-92	, материала, из которого построен дом, наличия охраны и систем пожаротушения. На цену полиса влияет такое наличие в договоре франшизы, то есть условия, освобождающего страховщика от
2087	полис	2		95-100	. Поэтому претензии к вам обоснованы. Чем при страховании чревата франшиза? Собираюсь оформить полис КАСКО на новый автомобиль. Но споткнулась о такой пункт договора страхования, как
2088	полис	2		22-27	Если купить страховой полис, то за поврежденные потолки и стены будет платить страховая компания. В разгар
2089	полис	2		95-102	таких жалоб из 53 субъектов России. Страховщики оправдываются растущими убытками от реализации полисов ОСАГО, в некоторых случаях перекрывающими прибыль от других продуктов.
2090	полис	2		88-93	билетами все осталось по-прежнему, а фамилия понадобилась, чтобы вписать ее в страховой полис. А он стоит денег. Могу ли я от него отказаться?
2091	полис	2		96-102	диверсификация спектра продуктов — за последний год в салонах помимо гаджетов стали продаваться полисы ОСАГО, авиабилеты, DVD-диски с фильмами и играми, приниматься платежи по кредитам
2092	полис	2		81-87	ущерба автовладельцу начал стремительно расти (сейчас он дорос до 102 тысяч евро),полисы начали снова дорожать. Для сравнения, еще в 1996 году водителю, попавшему в
2093	полис	2		68-74	,1 процента в год. Но если вы все-таки упорно желаете сэкономить на полисе, то вам следует обратить внимание на рекламные акции страховщиков. Порой скидки во
2094	полис	2		105-110	страховщики лукавят. Уже сейчас при прохождении техосмотра сотрудники ГИБДД требуют предъявить страховой полис. В то же время законодательство запрещает эксплуатацию транспортных средств, не прошедших техосмотра.
2095	полис	2		95-102	вред, причиненный водителю и пассажирам САТ, если иное не предусмотрено договором страхования (полисом).
2096	полис	2		110-115	ГАИ некий подполковник развернул нашего клиента, поскольку чересчур бдительному милиционеру померещилось, что полис выписан не на полный год, а на 364 дня...» Ажиотаж, который возник
2097	полис	2		69-75	от множества факторов, в том числе от срока окончания и суммы лимита полиса добровольного страхования, от возраста и водительского стажа, а также многих других (см.
2098	полис	2		76-82	отменяет поправка и требования об обязательном наличии с 1 января 2004 года полиса страхования у лиц, управляющих транспортными средствами».
2099	полис	2		88-95	3. уплачивать страховую премию в размере и в сроки, определяемые договором страхования (полисом) и настоящими Правилами; 6.2.4. принимать все меры разумной предосторожности (в том
2100	полис	2		98-105	возмещении убытков». Министерство не согласно с допуском к прямому урегулированию лишь владельцев полисов, купленных с 1 марта 2009 года. В конце февраля глава Росстрахнадзора Илья
2101	полис	2		81-86	категории. И чем опаснее и экстремальнее ваше увлечение, тем дороже будет стоить полис. ПАМЯТКА «КП» Вам не выплатят страховку, если: вы пренебрегли элементарными правилами безопасности
2102	полис	2		109-116	документов, изготовленных загсами и паспортными столами по указанному адресу - Продажа медицинских страховых полисов, карточек Orange, Moldcell, Teta@tetе, услуги кабельного телевидения. ВЫРЕЖИ И СОХРАНИ Полезные
2103	полис	2		107-112	может быть простой, не заверенной нотариусом. Талон ГТО (государственного технического осмотра); Страховой полис обязательного страхования гражданской ответственности владельца ТС. На нашем сайте kp.ru вы
2104	полис	2		65-72	паспорта. То есть у Д. Б-ва, задавшего вопрос, никаких проблем с полисом быть не должно. Ему просто надо прийти к нам, взять с собой
2105	полис	2		86-91	. Наследство на дом я не открывал, но страховой инспектор ежегодно приходит оформлять полис обязательного страхования строения. Правомерно ли это? Михаил КУЛИКОВ, Сходня. Очевидно, вашим отцом
2106	полис	2		12-19,79-86	каждый. 95% полисов ДМС покупаются компаниями для своих работников, и только 5%полисов покупают непосредственно частные лица. Несмотря на то что рынок ДМС растет устойчивыми
2107	полис	2		106-111	"урегулирование ОСАГО"". Теперь ущерб пострадавшему будет компенсировать страховая компания, где он покупал полис. Это хорошо для автовладельцев - страховая компания будет заинтересована провести выплаты быстро, чтобы"
2108	полис	2		89-96	и они постепенно отказываются от услуг страховой компании «АВЕСТ». По отзывам владельцев полисов«АВЕСТа», быстрее всего можно отремонтировать автомобиль в режиме возмещения понесенных затрат, когда
2109	полис	2		82-87	проведении планового лечения. Оно должно проводиться в том регионе, где был выдан полис. Но экстренную помощь столичные врачи обязаны оказывать. По словам Леонида Печатникова, для
2110	полис	2		89-94	очередь, цветмет в цене. Определи реальную стоимость Если вы все-таки собрались оформить полис и застраховать свою дачу, изучите все предложения на этом рынке. И как
2111	полис	2		82-88	закона, как поясняет собеседник «Известий», все, с чем обратился пациент по этому полису, оказывается бесплатным по программе ОМС. То есть, если это многопрофильная поликлиника, организация
2112	полис	2		75-81	отправить в другую аптеку, где это лекарство есть. Вы по своему страховому полису имеете право получать медицинскую помощь в полном объеме. Если возникают трудности с
2113	полис	2		74-79	гипс и швы под местной анестезией, после чего потребовал с родителей либо полис, либо 4500 рублей за дальнейшее лечение. Родители вынуждены были забрать ребенка домой.
2114	полис	2		61-66	с мощностью двигателя до 50 л.с. (Audi 80) 4800 рублей стоит полис для машины с мощностью двигателя до 100 л.с. (ВАЗ-21128 «купе
2115	полис	2		89-95	безопасная работа техники. Так и в страховании ипотечных кредитов: с покупкой страхового полиса заемщику гарантирована стабильность и защита при наступлении страховых случаев. Что мы сдали
2116	полис	2		31-36,87-93	обычно не превышает $30 тысяч. Полис оформляется без осмотра квартиры. Частенько такие полисы продаются прямо в турагентствах. Клиент сам выбирает сумму возмещения, от нее и
2117	полис	2		67-72	не должно быть более двух участников, у каждого из них должен быть полис ОСАГО. При этом покрываться будет только ущерб имуществу. Вторым важным изменением при
2118	полис	2		15-20,48-53,99-105	ли он заменить полис обязательного страхования? Полис добровольного страхования не сможет заменить полиса обязательного
2119	полис	2		89-95	Российский союз автостраховщиков (так было и раньше), который возместит убытки. Если нет полиса Совсем редкий вариант: у виновника нет «автогражданки». Случай страховщики не будут расценивать
2120	полис	2		89-96,139-146	владелец уже застраховался по полной программе («Автокаско»), или можно ездить со старым полисом? Спешим разочаровать читателей: со старым полисом ездить нельзя и платить дополнительно за
2121	полис	2		97-103	. Клиенты недовольны тем, что страховщики отказываются заключать договоры ОСАГО либо при продаже полиса навязывают дополнительные страховки. По предоставленным РБК daily данным, за последние полгода в
2122	полис	2		106-114	небрежного обращения водителей с автомобилем прокатные компании подстраховывают себя не только страховыми полисами, но и франшизой . Франшиза -- это лимит ответственности , из которого будет оплачиваться мелкий
2123	полис	2		62-68,109-115,159-164	Южном Урале работают шесть страховых компаний, которые выдают полисы обязательного медицинского страхования (полисы ОМС). Практически все, кто работает, имеют полис компании «Астра-Металл», а безработные
2124	полис	2		100-105	СЕРГЕЕВ. - Как только гражданка обратилась. Кроме номеров, Ефремовой бесплатно оформили и страховой полис. - Вот только с номерами чуть не угадали, - посетовала в телефонном разговоре Антонина
2125	полис	2		71-76	предвыборной борьбе за избирателя. Но что делать с теми, кто уже купил полис ОСАГО? Вариант с возвратом денег исключен. Возможно, в случае принятия новых ставок
2126	полис	2		82-89	Геннадий Богомаз заявил, что «на всех таможнях, во всех пунктах продажи страховых полисов размещены стенды, содержащие всю необходимую информацию на русском и украинском языках». Однако
2127	полис	2		128-135	ответственности физлиц, добровольного страхования автогражданской ответственности. Квитанция об оплате будет являться страховых полисом, говорит Вячеслав Калашников. В «Росгосстрахе» вчера не смогли предоставить оперативный комментарий. В «
2128	полис	2		83-90	(ICICI Prudential Life Insurance – самый крупный частный страховщик жизни: 1,6 млн полисов), помогаем клиентам составлять финансовый план. По состоянию на декабрь 2005 г. наши
2129	полис	2		114-119	нет развитой медицинской инфраструктуры, – продолжает г-н Киселев. – Российскому гражданину не интересно покупать полис в страховой компании, чтобы обслуживаться в определенном лечебном учреждении. Он может просто
2130	полис	2		94-100	- от нескольких дней до нескольких месяцев - оформляется без осмотра квартиры (зачастую такие полисы продаются прямо в турагентствах). Клиент сам выбирает сумму возмещения, от нее и
2131	полис	2		106-112	входящих в перечень при условии приобретения полного пакета «Росгосстрах – Бизнес». Минимальная стоимость полиса составит 1000 руб.
2132	полис	2		114-121	находится. Более того, программой предусмотрено автоматическое и бесплатное предоставление ребенку двух страховых полисов. По договору с банком «СБС-Агро» компания RUS AIG страхует жизнь и здоровье
2133	полис	2		75-81,89-95	о том, что многие мамы мучаются. Скажем, без прописки не дают медицинского полиса, а без полиса отказываются лечить малыша. Я бы призвала столичные власти идти
