context_id	word	gold_sense_id	predict_sense_id	positions	context
424	лавка	2	3	88-92	Непременно загляните на «Иранский рынок», и поразитесь числу здешних торговых центров и лавок. Довольно навещаемыми считаются классические рынки «Спайс Сук» и «Фиш Магазин».
425	лавка	2	1	85-89	завешена *грамотами* со всего мира, с признанием этого монастыря. При монастыре есть лавка*православных пасечников*-где очень высококачественный горный мед, который годами
426	лавка	2	1	87-91	торговых лавок и один общественный магазин (хлебный) (29). В 1890 г. в станице было 17 лавок, 4 кузницы, имелись небольшие мукомольные, маслобойные, кожевенные, кирпичные предприятия
427	лавка	2	3	81-85	мясные лавки; диковинные рыбы и морепродукты, разлёгшиеся в крошеве льда; сырные лавки, наконец, о приближении к которым начинаешь узнавать по запаху раньше, чем увидишь
428	лавка	2	1	80-84	на борьбу, люд голодный!'. Купцы и лавочники поспешно закрывали свои магазины и лавки. Ореховские и зуевские фабрики работали, но с приходом ликинцев начали раздаваться
429	лавка	2	3	81-86	Слава его была значительна, его много читали, даже много и покупали. (В 'Книжных лавках писателей'.) Много печатали. Дошло до того, что одно издательство объявило подписку
430	лавка	1	2	80-84	принес еще два узкогорлых, но с раздутыми боками, и Ховрах плюхнулся обратно на лавку: -- Вот за что я царскую службу люблю? Она полна неожиданностей. Думал ли я, что
431	лавка	2	3	82-86	просто скажу, что купить их можно действительно. Это, во-первых, магазин «Книжная лавка» на Старом Арбате, есть ещё такой магазин «Додозавр» на Рождественском бульваре
432	лавка	2	3	82-86	Лондону от его отца и образа жизни его отца. Barnes родился в спальне выше мясной лавки его отца в Большой Улице Lister номер 219, Saltley, Бирмингеме, Англии. В возрасте
433	лавка	2	3	82-86	вижу: хозяин мой с приятелями шепчутся о чём-то, и все они невеселы. Собираются в лавке почти каждый вечер, и видно - нехорошо им! Ну, значит, кому-то хорошо, а кому -
434	лавка	2	1	82-86	зайти – литургия еще не закончилась. Ухоженный сад вокруг церкви, богатая свечная лавка, роспись на стенах, иконы, цветы – такому убранству позавидовал бы и городской
435	лавка	1	3	81-85	совсем не держали, и он поиск работы повар-кондитер в Перьми тяжело плюхнулся на лавку. Может быть записка от Анастасии поиск работы повар-кондитер в Перьми внимания:
436	лавка	2	3	86-90	перекрестке дорог. В инфраструктуру рынка входят рестораны, туалеты, винный магазин и лавки. Если Вам необходимы сувениры, то здесь Вы сможете найти статуэтки из камня и дерева
437	лавка	2	1	80-84	рекламодателями, среди которых можно встретить и владельца деревенской скобяной лавки, дающего по одному объявлению в еженедельной газете городка, и корпорацию «Проктер
438	лавка	2	3	84-89	расточал похвалы военной выправке Рауля в выражениях, от которых ничуть не отдавало лавкой.
439	лавка	1	2	82-86	двери и прислушалась. Было тихо, только сверчок потрескивал. На цыпочках прошла к лавке и села. Лунный свет падал ей на руки. Они дрожали. Вдруг в комнатушке за печью
440	лавка	2	1	81-85	громадны и превосходны; при каждой из них кладбище с мраморными памятниками. Все лавки открыты; давка на улицах страшная.
441	лавка	1	3	81-85	титулы в престижнейшей лиге мира. А кто-то радуется тому ,что не будет сидеть на лавке в топ-клубе в самом сильном(имхо) чемпионате. Броызгалов тоже не сразу, мягко говоря
442	лавка	1	3	84-88	тростника. Если ландшафт припоминает российский лес, то стоит сделать стилизованную лавку из бревен. Известно, что ландшафтный дизайн бывает различным. Однако направьте
443	лавка	1	2	44-48	гоблина, одетая в плащ и шляпу, спрыгнула с лавки и подошла к перрону.
444	лавка	2	3	81-85	«автоматом» за 8 бакинских), на кальяны, на маски, опять что-то зашвырнуло нас в лавку вонючестей, где нам снова попытались продать 60 мл за двадцатьпять бакинских, были
445	лавка	2	3	85-89	остаться там навсегда. Я не понимал, почему… И сейчас не понимаю… Хозяин антикварной лавки – он был кем-то вроде летописца. Также у него остались связи в ANBU, и когда он
446	лавка	2	3	81-85	говорить на многих известных ему языках. Как-то в Тегеране мы зашли в сувенирную лавку. Михаил Николаевич заговорил по-персидски, и продавец удивленно воскликнул: «О,
447	лавка	2	1	82-86	Болшей питейной дом Р: Торговая площадь Q: Конная площадь R: Разного звания людей лавки S: Острог
448	лавка	1	2	85-89	здесь стоят горшки, чугуны, а сверху полки для чашек – «полица». В избе вдоль стен – лавки, в переднем углу стоит стол, за которым семья обедает. В углу над столом – иконы
449	лавка	2	3	84-88	лицо Конана черными блестящими глазами. Конан не мог определить, понимает ли хозяин лавки, что ему говорят. Наконец, старик кивнул и стукнул кулаком по стене. Прибежал полуголый
450	лавка	2	3	83-87	русского общества: ненависть к врагу испытывали и купец Ферапонтов, сжигающий свою лавку при занятии французами Смоленска, чтобы ничего не досталось неприятелю, и мужики
451	лавка	1	2	85-89	растопырил свои ноги. Я его чуть не «затоптал» с разгону. После торможения прыгаю на лавку к Кузьмичу: «Здорово, Кузьмич». Он кладет мне на плечо свою ладонь, размером с
452	летопись	1	2	89-96	восточнославянские племена назывались по-разному, что известно нам из древнейшей русской летописи: вятичи, кривичи, древляне, поляне, радимичи и другие.
453	летопись	1	1	86-93	походов Игоря на греков, как мы об этом писали выше, имеются и в “Новгородской первой летописи”. Договор 944 г., не вызвав в историографии столь бурных и бескомпромиссных споров
454	летопись	1	1	81-88	с известием о начале монастырей уже во времена крестителя Руси кн. Владимира. Но летопись, возможно, свидетельствует о том, что при кн. Ярославе Мудром начиналось существование
455	летопись	2	3	19-26	газеты'. Кемерово. летописи кузбасса и россии - исполнилось десять лет со дня выхода в свет первого номера
456	летопись	1	1	88-95	старейшими и основными списками являются Лаврентьевская и Ипатьевская летописи. В своей летописи Нестор первым из русских историков связал историю Руси с историей восточноевропейских
457	летопись	2	3	91-98	многотиражная газета, буклет 'Профиль фирмы', Годовой отчет, Письмо к акционерам, история (летопись) фирмы, биография высшего руководства, слайдовый видеофильм или компьютерная презентация
458	летопись	1	3	48-56	Токарева А. Отчего молодежь покидает библиотеки летописях Россия называлась Гардарики страна городов. Однако в силу нашей обширности и исторического
459	летопись	1	1	80-87	протограф Симеоновской летописи или, быть может, точнее первых двух частей этой летописи; 2) Тверская летопись, доведенная до 1374 г. и начинающаяся, как кажется, с 1285
460	летопись	1	2	80-88	летописи гораздо больше по размеру, и еще раз подчеркнем, что с Радзивилловской летописью он одинаков лишь точным совпадением своего окончания. В Троицкой же пергаменной
461	летопись	1	1	80-87	в загадочном деле внезапной смерти 15.05.1501 г. царевича Димитрия. Официальная летопись гласит, что царевича убили агенты Годунова, а все следствие о деле было годуновской
462	летопись	1	1	87-94	закончено еще до этого. О строительстве Успенского собора Киево-Печерского монастыря в летописи сказано, что оно было завершершено 'на третее лето', не считая года закладки, т.е.
463	летопись	2	3	86-93	геологии являются горные породы, в которых запечатлена и прослеживается геологическая летопись Земли. Также геология изучает современные физические процессы и механизмы, действующие
464	летопись	2	3	40-47	наконец, – новая страница – современная летопись жизни монастыря. Обитель вновь восстанавливается и продолжает существование, окормляемая
465	летопись	1	2	88-95	заставляет казнить Щавеля, Иена и Трикса – Маркель не будет колебаться. Когда-то, читая летописи о деяниях великих королей (в первую очередь, конечно, Маркеля Разумного), Трикс
466	летопись	1	3	87-95	развития характеризует эти две основные линии сибирского летописания. Тексты сибирских летописей XVII—XVIII вв. будут включены в два тома ПСРЛ. Том завершает Синодик Ермаковым
467	летопись	1	1	66-74	месте Киева нескольких поселений, слившихся затем в одно большое. летописях город Киев впервые упоминается в 860 году. Возвышение Киева произошло из-за его
468	летопись	1	3	43-50	искусстве 1950-60-х годов В художественной летописи Вологды ХХ века интересна каждая деталь. Сохранение прошлого и активное строительство
469	летопись	1	3	86-94	личность [Текст] / Ю.Н.Караулов. – М.: Наука, 1987. – 264с. 4.Полное собрание русских летописей. Т.1. Вып.2. Суздальская летопись по Лаврентьевскому списку. Изд-е 2-ое. – Ленинград
470	летопись	1	1	88-95	Московский великокняжеский свод 1479 г., Ростовский свод 80-х годов XV в. и Ермолинская летопись. Софийская вторая летопись сохранила первоначальные тексты 'Повести о Темир-Аксаке
471	летопись	1	2	82-89	котором интересующее нас событие описывается формулой, принятой для Псковской 3-й летописи, переписчик XVII в., думается, по собственному разумению, внес топографическую
472	летопись	1	3	84-92	разбиваются по образцу китайских садов, которые существовали в этой стране, судя по летописям, еще в VI в. До нашей эры...
473	летопись	1	2	83-90	как мехового товара («соболи, куницы, белки») содержит не Лаврентьевская, а другие летописи. Кроме того, процедура «немого торга» описана еще в арабо-персидских географических
474	летопись	1	2	68-75	говорить о правдивости и точности изложенных в летописи материалах. летопись «Повесть временных лет» переписывалась несколько раз, вовсе не удивляет. Каждый
475	летопись	2	3	92-99	Произведения его - это живительная кладезь мыслей, знаний, чувств, красок, это своеобразная летопись истории своего народа. Во всех довженковских произведениях постоянным аккордом
476	летопись	2	2	84-92	мнение. И обвинители на Нюрнбергском процессе подчеркивали, что этот процесс явится летописью, к которой историки смогут обращаться в поисках правды, а политики — в поисках
477	летопись	1	3	45-52	на первомайском параде над Красной площадью. ЛЕТОПИСЬ оглавлением, на втором листе которого читаем: '!ПАНТОМИМА - АПОФЕОЗ!'- вот так
478	летопись	1	1	80-87	Волховца – Жилотуг (маленьким утоп); жена Руса – Порусия; дочь Руса – Полиста [ Летописи, 1977 ]. Как мы уже указывали, на стоянке Сахтыш VIII в волосовском слое, в центре
479	летопись	1	2	80-87	создана позиционная теория, рассказывает эта книга. Не даты, не имена, не факты летописи спортивных битв стоят в центре внимания автора. В первую очередь его интересует
480	летопись	1	1	88-96	известие, скорее всего, новгородского происхождения, т. к. именно в новгородской группе летописей известие отнесено к 6645 мартовскому году, второе — взято из источника, сходного
481	летопись	1	2	81-89	о рубинах датируются IV веком до н. э., встречаются они в индийских и бирманских летописях. В Римской империи рубин чрезвычайно почитали, его ценили гораздо выше алмаза.
482	летопись	1	2	91-98	Луи-Филиппа Первого. Что касается времен исторических, то здесь мне оказала большую помощь летопись Иоанна Тальпы, монаха Бергардинского монастыря. Я черпал из нее обильные сведения
483	летопись	1	2	92-99	разрозненность листов и пропуски в нумерации. Но его утверждение, о том, что вводный раздел летописи набран из отдельных, плохо связанных между собой отрывков, имеет логические разрывы
484	летопись	1	3	56-63	две трети затопленным Волго-Балтийской водной системой. летописи о Белоозере высвечивают лишь отдельные вехи его истории. Первыми его насельниками
485	летопись	1	1	76-84	достаточно далеко на севере, в глубине лесной зоны (см. комментарий [21] ). летописях русь двулика. С одной стороны — это варяги, скитальцы и пираты, «находники» по
486	летопись	2	3	83-90	двух экспозиционных залов: в первом отражена история Великой Отечественной войны в летописи нашего города, во втором представлены материалы, рассказывающие о военных событиях
487	летопись	1	1	82-89	конце концов, когда внутренние противоречия достигли большого накала, как говорит летопись, 'встал род на род' и началась большая усобица - новгородцы совершили тот политический
488	летопись	1	1	82-90	Свода 1305 г.». 60) Если наличие двух протографов у Софийской I и Новгородской IV летописей не представляется необходимым, то существование «основного свода», к которому восходят
489	летопись	1	1	89-96	заключается еще и в том, что первые рассказы о битве в Рогожском летописце, Симеоновской летописи, новгородском летописании очень кратки. Новгородский список к тому же тенденциозен
490	летопись	1	1	80-87	город на реке Гнезна, в 23 км к северо-востоку от Тернополя. Впервые упомянут в летописи под 1221 как центр удельного княжества в составе Галицко-Волынского княжества.
491	летопись	1	2	58-66	производстве строительных работ или специальных раскопок. летописях и старинных преданиях (какой древний город русский не имеет своих легенд! ) лишь
492	летопись	1	1	42-49	исследователя еврейской истории города, в летописи под названием «Евреи Рима» появится еще много новых глав.
493	летопись	1	2	73-80	разобрались в ситуации и сочли каждое из имен именем отдельного человека.Летописи, написанные на Западе, именовали Империю 'Великой', то есть, в несколько искаженном
494	летопись	1	2	44-51	обозначения в самых старших текстах русской летописи Simargla или S mar gla, Semar gla могло возникнуть, уже как обычное, Sima Rgla,
495	летопись	1	2	85-92	Здравствуйте,о.Аркадий! Подскажите, пожалуйста, где можно приобрести книгу 'Духовная летопись Забайкалья'.
496	летопись	1	2	81-89	по-человечески? И на этот вопрос ведь имеется столь же однозначный ответ во всех летописях. Но это люди в целом некультурные, летописи не читают, а к истории относятся пренебрежительно
497	летопись	2	2	79-86	которого я создан. Мне стало наплевать на все, и я сделался художником группы 'летопись'. По вторникам мы собирались у нелли полетаевой, где пили чай и обсуждали новые
498	летопись	1	1	84-92	княжил Вит (Вид), по прозванию Волк - неизвестный польским и литовским хроникам. По летописям Вит был сыном Давыда Ростиславича, внуком Ростислава Полоцкого , сосланного в Грецию
499	летопись	2	3	81-88	«героический реализм», рассматривая живопись как историческое свидетельство, как летопись эпохи.
500	летопись	2	2	83-90	овдовевшей, разочаровавшейся в брате, но все еще не павшей духом, - слишком личная летопись. И сейчас устремляется. Тиффани завопила и вскочила на ноги.
501	летопись	1	3	81-88	в России стала пожарная команда города Осташков. Еще в 1809 году, как повествует летопись, был составлен приговор 'О сборе с купцов и мещан по 25 копеек с каждого окладного
502	летопись	1	2	89-96	утверждалась в полемике с А.Г.Кузьминым, полагавшим, что всякое предварительное изучение летописи – задача филологов, а не историков. В центре споров – понимание «духа времени».
503	летопись	1	1	80-88	VII-VIII веков. н.э. происходит поступательное развитие поселения, названного в летописях под 903 г. Псковом.
504	летопись	1	1	82-89	княжение Ярослава в Киеве с началом закладки Св. Софии - речь идёт в Новгородской летописи (и действительно он впервые появился в Киеве в конце 1016 г, как новгородский князь
505	летопись	1	2	83-90	виды наказаний: 1. Смертная казнь . Русская Правда не говорит о смертной казни, но летописи сообщают о её применении. Смертная казнь применялась к восставшим против княжеской
506	летопись	1	2	62-69	делись? Естественно предположить, что их впоследствие сожгли. летописи, крещение киевлян в 988 году прошло достаточно спокойно. А вот свободолюбивый Новгород
507	летопись	1	2	81-88	его недалекости. Ну как, соглашались? Все больше эта смута подсказывала кровавую летопись реала, когда воля воспринималась всяким, как личная неограниченная власть и право
508	летопись	1	3	62-69	страны, наши предки связывали с именем именно этого апостола. летописи “Повесть временных лет”, почти две тысячи лет назад апостол Андрей во время своего
509	летопись	1	3	81-89	помещает событие под 920 годом, но это уже сдвиг в хронологии, столь обычный для летописей.)
510	летопись	2	2	84-91	хранения анонимности. На компе никак не сохранится практически никаких отпечатков в летописи, cookies и иных атрибутов передовых ресурсов. Но данный режим никак не оберегает
511	летопись	2	3	52-59	познакомились с книжными выставками — « Героическая летопись военных лет » и « России славные сыны », где были представлены книги по истории
512	летопись	1	2	86-94	сношений меду разными племенами государства; мудрым правлением она снискала в русских летописях бессмертное имя. Владимир Великий, сын деятельного воин и завоевателя, Святослава
513	летопись	2	3	42-49	года истории Советского режима — сплошная летопись кровавой и жестокой борьбы русского народа с захватчиками, представителями и ставленниками
514	летопись	2	3	39-46	увеличение простаты, нарушения печени. летопись борьбы за Советскую власть на Дону навечно вписано имя бесстрашного казака Ф. Г.
515	летопись	2	2	82-89	Пусть уйдут из его памяти все перипетии и происшествия! Пусть будут вычеркнуты из летописи его зрелого возраста мечты и ночные кошмары, обретения ума и глупости!
516	летопись	1	3	83-90	город Приднестровья Бендеры отмечает в среду 600-летие со дня первого упоминания в летописи.
517	летопись	1	3	54-61	литературно-художественные тексты, включенные в свод. летопись</p><p>
518	летопись	2	2	43-50	Можно и не быть особым знатоком сталинской летописи страны, чтобы признать случившееся с Башиловым по-своему уникальным фактом, когда
519	летопись	1	1	85-92	династия Аспургов на Боспорском престоле. Битвы с херсонесцами по описанию языческой летописи.
520	летопись	1	1	80-88	как каменные или обнаружены археологическими исследованиями [4] . Но указания в летописях на пожары упоминают очень значительное число деревянных церквей на улицах средневековых
521	летопись	1	1	83-91	возникнуть в 60-х годах XII в. при Андрее или в 70-80-х годах при Всеволоде. Но из летописей точно известно, что в 1216 г. она была сожжена. Городок-крепость на Дубенском устье
522	летопись	1	1	82-89	севера Руси; 3) лет 100 спустя Нестор создал Повесть временных лет, взяв в основу летопись Иоакима, но приспособив ее к югу Руси, ибо Новгород в XI веке явно второстепенным
523	летопись	2	3	90-97	туристско-краеведческой экспедиции пионеров и школьников «Моя Родина — СССР», экспедиции «Летопись Великой Отечественной», операции «Пионерская слава». Тематика бесед, утренников
524	летопись	2	2	48-55	Котёл обязательно разорвёт. Остальное не ко мне.Летопись снов
525	летопись	2	3	79-86	советский очерк (1917-1941) (М., 1967), «Чтобы шагнуть в завтра» (Уфа, 1982), «Летопись современности» (Уфа, 1985), «На стремнине» (Уфа, 1988), «Человек во времени» (М.
526	летопись	2	3	41-48	областной ХII краеведческой конференции 'Летопись сибирских деревень' стала Ли Ю., 11-1 класс, с работой 'Сравнительный анализ представлений
527	летопись	1	1	88-95	летописцу' в Великий Устюг она прибыла 7 октября 1556 года. Вот как об этом говорится в летописи: 'В лето 7065. С Покрова учали судити по городам и по станом земские судьи. Того
528	летопись	2	3	77-84	искусства. Среди авторов сборника К.Симонов, И.Эренбург, Н.Т.Федоренко, Б....Летопись мужества (Илья Эренбург)
529	летопись	1	1	90-97	разведчики из Руси, сообщая о делах в Чернигове в Стародубе. Область вятичей по контексту летописи не включенная в Русь, а противопоставлена эгей 29 .
530	летопись	1	2	81-89	стрелки. Здесь же говорится, что мордва имела небольшие укрепления, называемые в летописях «мордовскими твердями». Была ли такая «твердь» на месте Мокшана? Доказать подобное
531	летопись	1	1	100-107	черниговско-северским князем Святославом Ольговичем. Через девять лет, в 1156 г., запись в Тверской летописи гласит о том, что тот же князь Юрий заложил крепость Москву в устье реки Неглинной
532	летопись	2	2	84-91	растений. Их споры, так называемые трилетные споры, появляются в палеонтологической летописи уже в конце ордовика, как теперь выяснили палеонтологи. Трилетные споры отличаются
533	летопись	1	2	84-92	немногочисленных и малословных источников, какими здесь предстают сообщения русских летописей, на сохранившиеся документы Царского архива, как, например, роспись свадебного
534	летопись	1	1	87-95	окружен пригородными слободами с крестьянским населением. Имя реки Оскол встречается в летописях еще в XII в … Энциклопедический словарь Ф.А. Брокгауза и И.А. Ефрона
535	летопись	1	2	81-88	два часа, пока толпа находилась во дворце, страдал ни в чем не повинный человек. Летопись одной из церквей в Меце (Лотарингия) рассказывает, что кардиналы, до того как выбрать
536	летопись	1	2	82-90	говорили 'посвященные' барды (между ними есть и такие), что огромная коллекция их летописей, начальные свитки коих написаны с устных преданий, пополняет все пробелы и даже
537	летопись	2	2	80-87	От старшекурсников воспринимались неписанные традиции училища и познавалась его летопись. Новички должны были запомнить знаменитых 'предков', когда-то учившихся в стенах
538	летопись	1	2	80-88	Якуна. Для уточнения вопроса о причине гнева Всеволода надо обратиться к другим летописям. Дело в том, что перед тем как разгневаться, киевский князь послал в Новгород своего
539	летопись	1	2	80-88	исторического исследования, которое позволяет читать «нечитаемые» фразы и слова летописей и хроник. Термины манчжурских языков применимы и для названий многих древних городов
540	летопись	1	2	84-91	проживала отдельно, потому, что вышла замуж. Мне хотелось бы узнать - отражены ли в летописи истории Забайкалья события тех дней с цифрами, фактами, именами и фамилиями. Также
541	летопись	1	1	43-51	Позднее Воронож неоднократно упоминается в летописях в связи с трагическими для Руси событиями 1237 года, когда началось татаро-монгольское
542	летопись	1	1	82-90	имел отношение Игумен к белому духовенству Пскова и его соборам — не известно. Из летописей видно, что игумены вместе со старшими священниками стояли во главе народа и во
543	летопись	2	3	54-61	Российской армии, в процессе создания армии XXI века. летопись героизма, проявленного советскими воинами в годы Великой Отечественной войны. Масштабы
544	летопись	1	1	91-98	археологическими работами. Характерный пример. В 1016 г., как сообщает Новгородская первая летопись, во время конфликта новгородцев с варягами горожане, «собращася в нощь, исекоша
545	летопись	1	2	79-86	и мировой договор» – у Папиния; «обыкновение человеческой участи» – у Тацита («Летопись», VI); «общая надежда» – у оратора Лисия. Кто, по славам Клавдиана («Война с Гильдом
546	летопись	2	3	82-89	наших дней» - огромный труд, не возвышающийся, однако, над уровнем прагматической летописи. Иост писал всеобщую историю евреев на основании старых источников, неполных и
547	мат	4	5	86-88	арабского بلاغة бала:га 'красноречие', т.е. 'красноречивым', буквально 'достигающим', мат – от арабского مط матт'ругань'.
548	мат	4	2	81-83	мужьями,которые тебя бьют,при этом сейчас она перешла на крики:'Брак - свят!!!'. мат И Бог вас полюбит.И будет вам счастие неземное,подумаешь,что иногда случаются переломы
549	мат	2	4	85-88	плоскости относительно поверхности земли. Опущенный от центра тяжести на поверхность мата (татами) отвес должен двигаться вместе с айкидистом прямолинейно или по кривой.
550	мат	4	4	88-90	забирают. Разве еще неясно, что с речью у нас национальная катастрофа: 30% давно ушло в мат, 30% изъясняется на жаргонно-сленговом речении (к ужасу, в этом слое лидируют молодежь
551	мат	4	4	88-92	маньяка-библиотекаря, который всегда говорит грамотным русским языком без просторечий и матов, кромсая своих жертв на кусочки”
552	мат	4	2	80-84	а не чесать языком. Вы знаете, что тысячи людей ежедневно в пробках трехэтажным матом костерят всю чиновничью шелупень города Казани начиная с Мэра? Не слышали, сядьте
553	мат	2	4	24-26	Системы электрообогрева мат – это высокотехнологичный отопительный кабель, созданный для удобства потребителей
554	мат	2	4	83-86	каркас настилали мягкие ткани или же прообраз ортопедического матраса – аккуратные маты, набитые шерстью. Сверху на них клали другие маты, набитые птичьим пухом.
555	мат	4	5	84-88	Таких 'ляпов' много в тексте. Непонятно, почему герои (и автор) изъясняются русским матом и используют чисто российские жаргонные словечки? Трудности перевода?
556	мат	4	2	81-85	не пропустил и он бы недовольный тебе бы жесты некрасивые показывает и еще че то матом пистел ты бы его пропустил ?????? тогда тобунами машины пропускать надо наверно
557	мат	4	5	30-34	день Эминем. В этом крутость. матом на ТВ и в журналах. Это не просто табуированная лексика – код доступа. Мат в России
558	мат	2	4	45-47	ножками, которыми он тоже любит размахивать. мат под перекладину (перекладину смотри на рисунке). Сядьте или встаньте на колени
559	мат	2	4	34-36	мат или увеличить время прогрева. мат укладываются прямо на землю, а сверху закрывается алюминиевой фольгой, поверх которой
560	мат	4	4	87-91	холодный душ в Лужниках на матче с «Легией». После игры много чего сказал и всё больше матом. Европа накрылась. Затем последовал вылет и из Кубка России. Ловлю себя на мысли
561	мат	4	4	88-91	Автопилот») женские страдания формулируются рискованными остроумными намеками, зато без мата – эти вещи потребовали от автора более тонкой работы, но хорошо, что хоть здесь
562	мат	4	4	84-87	тайцы. конечно они ничего не понимают. после этого очередной русский — «ВОТ ДИБИЛЫ, маты… маты маты.» Мне понравилось. проходим мимо одного чувака который перешел уже к
563	мат	4	2	81-85	А еще есть люди, которых приятно слушать, даже если они свои рассказы разбавляют матом. Я таких много знаю Среда обитания у всех нас разная.Если Москву и Питер очищали
564	мат	4	2	81-85	То есть я слышал все, только все наоборот. Что во Франции говорят про Саркози... Матом нельзя?
565	мат	2	4	83-86	устройство защитного отключения. · Минимальная температура укладки нагревательного мата составляет 5 °С. · Нагревательные маты не могут быть смонтированы на легко воспламеняющихся
566	мат	4	5	85-87	трансляция в эфире таких передач, как 'ДОМ-2', 'Секс с Анфисой Чеховой', допустим ли мат? Это неизбежные издержки свободы слова?
567	мат	4	4	81-85	Забавно было наблюдать за постоянной переброской десанта в виде колясок и орущих матом детей поверх турникетов. Под насмешливым взором работников метро.
